Tweet Id,Event,ON,NOT
1.38589E+18,"Another perspective for nights like these comes to us courtesy of nighttime cameras like the HamCam 📸 up at the Lick Observatory, allowing us to get a better visual of various cloud layers overhead! #CaWx #LickObservatory #SanJose  ",0,1
1.38586E+18,"Howdy, midnight shift here 👋

There are several satellite channels 🛰️ at our disposal for nights🌉where there's a wide-array of cloud types hovering over us. One of those is the 8.4μm channel, which helps us analyze where higher clouds are relative to the marine stratus! #CaWx ",0,1
1.38569E+18,"Deeper Dive ⚠ - We've shared weekend rainfall totals on some earlier posts, but lets look at exceeding a certain rainfall amount.  In this case, we'll look at 0.1"" or a ""wetting rain"".  A wetting rain is a widespread rain (&gt;0.1"") that reduces fire danger. (1/2). ",0,1
1.38566E+18,"🛰Check out the eddy spinning south of Point Reyes.  We tend to see a lot of eddies along our coastline due to our complex terrain and prevailing wind flow.  One of the more prominent eddies is the ""Otter Eddy"", which occurs in Monterey Bay. #cawx @weatherdak  #remotesensing ",0,1
1.38557E+18,"Good Friday morning. Mild day today expected as all eyes turn to this weekend's chance for rain. Here's a look at updated forecast precip totals for the #bayArea 

#CAwx ",0,1
1.38543E+18,"Persistent low clouds on Thursday held temperatures well below normal across much of the #BayArea and Central Coast. Temperatures are forecast to warm slightly across inland areas on Friday, but most of the region will remain cooler than normal. #CAwx ",0,1
1.38539E+18,"Early evening #GOESWest visible satellite imagery shows low clouds already advancing well inland. However, there has been clearing on the #SonomaCounty coast. #CAwx ",0,1
1.38534E+18,"On April 21, 2021, Governor Newsom issued an Emergency Proclamation for #drought in #SonomaCounty and #MendocinoCounty. For more information,  #DroughtMonitor #CAwx ",0,1
1.38521E+18,"The fog can roll in and out, and the seasons may change, but the main constant is the planet which the weather forms over and the importance in preserving it. Happy Earth Day!

#CAwx #EarthDay2021

(Photo: credit @NASA Earth Ob. by Joshua Stevens, from 09/09/2020) ",0,1
1.3852E+18,Updated rainfall forecast for storm forecast to impact the region on Sunday. #CAwx,0,1
1.38507E+18,"Where does the 2020-2021 water year fall in terms of driest for downtown San Francisco?

So far, this is the 4th driest rainy season on record w/ 8.72"" (ignoring years with excessive missing data)

On the bright side, a storm will bring widespread rainfall this Sunday into Monday ",0,1
1.38505E+18,"Let's dive in to the office toolbox 🧰 and briefly talk about one of our favorite instruments: the radiosonde📻

This handy-dandy gizmo is used by NWS offices to collect weather data 〰️(e.g. temps, pressure, etc.) as it flies up into the atmosphere with the help of a balloon! 🎈 ",0,1
1.38488E+18,"After sunrise this morning we can see widespread cloud cover via satellite imagery over the San Francisco Bay Area and Central Coast. Meanwhile, clear sky conditions prevail over the South Bay, East Bay and even across the valleys of Sonoma County. #CAwx #BayAreaWX ",0,1
1.38484E+18,"Dry and seasonal temperatures through the end of the week. As chances of rain increase for this weekend, cooler temperatures are forecast to come along with it.
#CAwx ",0,1
1.38469E+18,"The evolution of this afternoon's storm, starting with the lifting of the unstable air mass and ending with a post-storm backdrop that'll take your breath away!⛈️🌄

Let's get a thread going by replying to this tweet with some of your storm pics! #CaWx #Napa #ehrmahgersh #storms ",0,1
1.38468E+18,Another view of the thunderstorm as it moved due west of Lake Berryessa. #CaWx #Napa ⛈️,0,1
1.38468E+18,Digital VIL helps us get a sense of the amount of liquid water content 💧on a given storm. Preliminary precip totals will be out later this evening! 🌧☔️⛈ #CaWx #Napa #rain,0,1
1.38467E+18,"One of our storm spotters just called and reported 0.15"" rain from the #thunderstorm 3 miles east of St. Helena. #cawx",0,1
1.38467E+18,"Enhanced echo tops with this current storm over Napa County are getting up to 15-25K feet as it continues its track southward. 

As always, remember that when thunder roars, it’s time to go indoors and if you see a flash, dash inside! ⚡️#CaWx #Napa ",0,1
1.38465E+18,Thunderstorm in Lake County moving southward towards northern Napa County. #Lightning has been detected and we're keeping an eye on it! #cawx,0,1
1.38464E+18,"Storms 🌦️ continue to spin up along the low pressure system that is currently centered just to the north of the Bay Area this afternoon. Meanwhile, marine stratus ⛅️ continue to infiltrate the SF Peninsula and parts of the Monterey Bay as onshore flow marches inland. #CaWx ",0,1
1.38463E+18,3:15PM Radar 📡Update: Showers and isolated storms are being observed just north of Napa County with cumulus clouds forming over southern Lake County. #CaWx #NapaCounty,0,1
1.38461E+18,Model agreement is showing increasing consensus for some rain on Sunday. At least enough to create a few puddles and wet the fuels.  Why is this important? The blue line shows fuels are at record dry levels for April so we need this rain to get fuel moisture back down to normal.,0,1
1.3846E+18,While our short term focus is on possible showers later today for the North Bay hills. Our long term focus is on rainfall chances with a Sunday weather system. Here is preliminary rainfall forecast for Sunday. #LongRangeForecast #BayAreaRain #AprilShowers,0,1
1.3846E+18,1 minute satellite imagery starting to show cumulus clouds developing along the coastal range.  Will be expecting these clouds to blossom and eventually head southward into Napa hills by early evening. #GOES17,0,1
1.38456E+18,Latest forecast animation of how we expect showers and t-storms to develop later this afternoon/evening. Notice the activity over Lake county by late afternoon forecast to drop into Napa County ~ 5pm and 9 pm.  #CAwx,0,1
1.38456E+18,"Short term focus for this afternoon and early evening will be possible showers and isolated thunderstorms, mainly over Napa county.  This ""water vapor"" imagery shows the area of instability (dark colors) over far NorCal, near the Oregon border, heading southward.  #CAwx ",0,1
1.38448E+18,⚠Forecast Update for Tuesday - A slight chance for showers and thunderstorms have been added to the forecast for Napa county later this afternoon.  Here's a weather model showing what the radar may look like. ⛈ #cawx,0,1
1.38435E+18,"Also known as crepuscular rays, this optical illusion 🪄 occurs when the sun 🌅 is just under the horizon, resulting in a very sharp contrast between the receding sunlight and the darker sky immediately surrounding it. Thanks for sharing it with us, @thedudebeachbum! #CaWx ",0,1
1.38434E+18,Wow! Shoutout to @trentlarsen for sharing this view from Carmel Bay with us. #CaWx #sunset #afternoon,0,1
1.38432E+18,"An SSW (✨Stunning✨ Sunset 🌅 Watch) is out for the Bay Area and Central Coast this evening! Reply to this tweet with your prettiest photos! The account with the most likes on their photo gets a RT! 

📸: San José Foothills Cam 
Sunset Time - 7:49PM PDT ",0,1
1.38432E+18,"On this day in 1906 and 2009 it was 90°F in Santa Cruz. Today's high 69°F and low 48°F, not far from the normal high 70° and low 46° for April 19. How's the rest of week &amp; early next week? Highs mid 60s Tue-Sat, lower 60s Sun-Mon. Santa Cruz, look for that chance of RAIN Sun-Mon.",0,1
1.38413E+18,We're looking at chances for substantial rain next Sunday into Monday. Here's one model's forecast for that time period. #Cawx #RainPlease,0,1
1.38409E+18,"OK Night Owls🦉 - It's not weather related, but our federal colleagues @NASA  are attempting to fly a helicopter on Mars.  Yes, MARS!  🤯 The live stream just started.  Tune in for the excitement. Good luck 🚁 ",0,1
1.38402E+18,"Ok, maybe we're a little ""nuts"", but who else sees a squirrel 🐿 in the satellite imagery? ✋ We need more coffee, this is going to be a long night shift.  Check back at 3 AM to see what else we see 😉  #cawx #cloudanimals ",0,1
1.38397E+18,Minor correction to our prior tweet: The previous record at Santa Rosa was actually 88° in 1954. Sorry for the mix up! #cawx,0,1
1.38396E+18,"Although coastal areas stayed cooler, inland sites got toasty warm today! Here's a look at some of today's highs. #cawx #BayArea ",0,1
1.38387E+18,"🌞Who's enjoying the warm temps and sunshine this afternoon?✋ A few places are over 80° F degrees. Make sure you stay hydrated as temps will climb a few more degrees.  And yes, the 49° F near Pt Reyes is legit.  Check out the temp spread in ~5.5 miles.  #cawx ",0,1
1.3838E+18,"Today commemorates the devastating 1906 Quake - April 18, 1906. Fast acting Weather Bureau employees saved the weather books before fire swept through the building. #cawx #WeatherHistory 
@NWS For more details about the quake  @USGS_Quakes ",0,1
1.38378E+18,Good Morning👋 -  heads up to people traveling on area roadways near the coast this morning. You may encounter patchy dense fog.  🌁 Here's the view from our office. One can typically see the airport tower in the distance. Not today. #cawx #fog,0,1
1.38376E+18,"Warmer temperatures are forecast today, with afternoon highs expected to be 10 to 20 degrees warmer than normal for inland areas. An afternoon seabreeze will limit warming to some extent near the coast. #CAwx ",0,1
1.38361E+18,"Well, they're not wrong. #sunset #sf #oceanbeach ",0,1
1.38359E+18,"While it may not seem like it right away, Surigae 🌀 will play a critical role in our long-range forecast as its residual moisture traverses the Pacific, potentially introducing a chance for some precip ☔️ to portions of the West Coast by the end of the month. Stay tuned. #CaWx ",0,1
1.38358E+18,"Here's a quick view from the Sutro cam 📸 where you can clearly make out the divide between the low-hanging stratus 🌁 on the west side of the City and the clearer skies ☀️ over on the eastern side. 

Gotta love our microclimates! 💙#CaWx ",0,1
1.38353E+18,"Hey everyone, evening shift here! 🌇

Still have some lingering stratus along the immediate coast this afternoon, but overall it's sunny ☀️ across much of Central and Northern California with temps running 3-5 degrees F warmer 🌡️ than yesterday. Have a lovely Saturday! #CaWx ",0,1
1.38344E+18,"🛰Good Morning #BayArea👋 - Marine layer made a good push overnight leading to a cloudy start for much of the inland valleys and coast.  Nonetheless, expecting sunny skies this afternoon. A few clouds may linger near coast. #cawx ",0,1
1.38339E+18,"Warming trend forecast through the weekend. #BayArea temperatures will peak on Sunday. Cooling starts Monday, mainly in coastal areas. Cooler in all areas by Tuesday when temps return to seasonal averages.  #CAwx ",0,1
1.38328E+18,A brief warm up this weekend begins tomorrow. Here's a look at the temperatures forecast:,0,1
1.38316E+18,"Ah yes.

Sun.

#CAwx ",0,1
1.38303E+18,Slight warming is forecast across the interior Friday while cooler conditions persist near the coast. Region-wide warming trend this weekend likely peaking on Sunday will bring widespread 80s to the interior. This warm up will be short-lived however. #CAwx #BayAreaWX,0,1
1.38279E+18,"A moderate warming trend is forecast between today and Sunday.

Temperatures are near normal today but will rise 15 to 25 degrees by Sunday for areas away from the coast, reaching the 70s to 80s for most.

The marine layer will keep coastal areas milder than the inland spots. ",0,1
1.38268E+18,Little change in the weather pattern for this Thursday as morning clouds retreat to the coast by this afternoon. Onshore flow will keep conditions coolest near the coast while inland areas reach into the upper 60s to lower 70s. #CAwx #BayAreaWX,0,1
1.38251E+18,"Temperatures were a few degrees warmer around most of our area today compared to yesterday, except in North Bay where it was cooler. A warming trend continues through the weekend.  #Cawx ",0,1
1.38241E+18,"GOES West satellite imagery showing stratus has mainly eroded with mainly clear skies across the Greater Bay Area.
#CaWx ",0,1
1.38231E+18,Seasonable temperatures are expected through Thursday with a warming trend likely peaking on Sunday. Some interior locations may approach 90° while onshore flow will keep conditions cooler near the coast. #CAwx #BayAreaWX,0,1
1.38229E+18,"Plenty of temperatures to choose from, it's in the lower to mid 50s, 40s and even 30s at 3 am. One of the cold spots, not listed here, is 31° on Mt Umunhum at the KMUX radar. Mild spot is 55° on Hawkeye at 2,000 feet (southeast of Cloverdale). ",0,1
1.38214E+18,"It was quite gusty today over passes and hills.  Areas around Altamont Pass (eastern Alameda Co near Livermore) saw gusts just under 50 mph!
#CAwx ",0,1
1.38198E+18,"There's fog, and then there's Bay Area fog. Great shot 📸 taken by @CphilpottCraig this morning. #CaWx #napa ",0,1
1.38197E+18,"Another round of low-hanging marine stratus 🌁 are being observed all across the region this morning, with ceilings eventually clearing by late morning/early afternoon. #CaWx ",0,1
1.38195E+18,"Cooler conditions for Tuesday afternoon, especially across the interior despite low clouds dissipating by late morning. Look for breezy, gusty winds near the coast as well. Seasonable conditions then persist through late week along with a slight warming trend. #CAwx #BayAreaWX ",0,1
1.3818E+18,"Tuesday will feature cooler temp's and some gusty winds, especially along the North Bay coast, near coastal gaps, over hills and through elevated passes.   #CaWx ",0,1
1.38167E+18,It'll be a bit blustery tonight into Tuesday. Secure loose outdoor objects and keep both hands on the steering wheel when driving in windy conditions. #cawx #BayArea,0,1
1.3816E+18,"Marine stratus overhead? Probably another case of the Mondays. 📆

Here's a quick stratus-cast 🌁 for your Monday morning and early afternoon. Have a good one! ",0,1
1.38159E+18,"Greetings Greetings Stargazers!

Were you able to see the stars last night?

Well, we were!

Start off your Monday with a view of the overnight skies!

#CAwx ",0,1
1.38143E+18,"The start of the work week will feature pleasant conditions with temps above average, before cooling back to near normal Tuesday.  #CAwx ",0,1
1.38134E+18,Happy #NationalPetDay ! Do you have a weather preparedness plan? Share it with us and be sure to include your pet/s! 🐶😼🦎,0,1
1.38132E+18,"Marine Stratus: ""So long, and thanks for all the fish!""

The last of this morning's stratus are dissipating over Monterey Bay as we transition over into the afternoon. But worry not, they'll be back soon enough. #CaWx 
🌁➡️🌤️ ",0,1
1.38127E+18,"We'd draw an arrow to point out where the top of the marine layer is located, but in instances like these it might be easier to just share a recent 📸shot from our friends over at the @SFBayViewer. 

A picture is worth a thousand words, after all. 😉 #CaWx ",0,1
1.38125E+18,"Good morning, Bay Area and Central Coast! 🌤️

A few patches of marine stratus 🌫️ this morning will clear out by late morning/early afternoon and make way for clearer skies and breezy onshore winds up and down the coast. Have a great Sunday! #CaWx ",0,1
1.38124E+18,Fascinating satellite view of yesterday's volcanic eruption of #LaSoufriere on St. Vincent.,0,1
1.38119E+18,👋Night Owls 🦉-  The weather is relatively quiet overnight.  So we're just meteorologists looking for some meteors.😉 🌠 #cawx,0,1
1.38109E+18,"On this date more than a half century ago, nearly a foot and a half of snow fell on #MountHamilton. #CAwx ",0,1
1.38107E+18,"Clear skies this afternoon allowed for warmer temps, compared to yesterday, across most of the area. Expect a few more degrees of warming on Sunday.

#CAwx ",0,1
1.38099E+18,"Time to crack open our GOES-WEST 🛰️ Geocolor imagery.

A few high clouds are gliding over the Bay Area and portions of the Central Coast this afternoon. Aside from that, there's plenty of sunshine to help get us into the 60s/70s F regionwide. Have a lovely rest of your day! #CaWx ",0,1
1.38088E+18,"Rise and Shine, Bay Area and Central Coast! ⛅️

Here's a quick look at your marine layer 🌁 forecast for the next few hours. Low stratus will cling on to portions of the SF Peninsula and East Bay this morning, while the Central Coast will clear out by early afternoon. #CaWx ",0,1
1.38087E+18,"Some marine stratus are floating around in portions of the coast and interior this morning, making for some really pretty pre-dawn shots📸like this one over at the Lick Observatory cam! #CaWx   #HamCam1 ",0,1
1.3807E+18,"April 6 update of the #USDroughtMonitor keeps portions of the North Bay in the Extreme Drought classification. For more details, see:   #CAwx ",0,1
1.3806E+18,"Aside from a few lingering stratus along portions of the SF Peninsula and East Bay and some of this morning's high-based clouds now currently gliding over the Sierra, we're looking at mostly clear/clear skies up and down the region this afternoon. Have a good one! #CaWx ",0,1
1.38054E+18,"It's almost the weekend!😎😎😎

And as the Sutro Tower Cam 📸 suggests, we had a pretty breezy and cloudy start to the day over portions of the Bay Area on this Friday morning. Expect skies to clear out later in the day. #CaWx #BayArea ",0,1
1.38048E+18,Did you wake up to some rattling?  Could be the wind.  Here's a snapshot showing the wind gusts over the last 3 hours.  #cawx,0,1
1.38037E+18,"April 5-9, 1989 the Bay Area and north Central Coast was in a lengthy heatwave. Record highs mid 80s-mid 90s April 5, upper 80s-90s April 6, upper 80s-100 April 7-9. Very strong high pressure system, 500 millibar heights not far from daily max for all Oakland upper air soundings. ",0,1
1.38027E+18,Updated Drought Monitor released today.  #LookingForRain #DroughtMonitor,0,1
1.38025E+18,"And a good afternoon to everyone!☀️

Whether you're on the coast, the interior, or somewhere in between, it's shaping up to be another sunny afternoon😎across the region. Take it easy! #CaWx ",0,1
1.38022E+18,Stratus report: we're pretty much all cleared up ☀️ over by the Highland Peak cam! #CaWx,0,1
1.38019E+18,Let's take a quick look 🔎at the Highland Peak cam in Contra Costa county. Stratus clouds 🌫️ are quickly dissipating but we still have a few lingering spots in some of the interior valleys this morning. #CaWx,0,1
1.38018E+18,Any hikers/nature enthusiasts out there enjoying the marine stratus 🌁 that @fog_karla has brought in this morning? #CaWx #MarineStratus,0,1
1.38016E+18,"Good morning, everyone! 😴 ➡️🙂

Much like in previous days, we'll be starting the morning off with some straddling marine stratus before it clears out during the day in most spots. Have a good one! #Cawx ",0,1
1.38007E+18,"🌃Night shift saying hello to all the night owls 🦉out there 👋.  Pretty quiet weather night, but a few items we're watching: gusty winds over the coastal waters /strong onshore flow, night/morning low clouds, cool sea temps, and still searching for rain.  #cawx ",0,1
1.38001E+18,👀,0,1
1.38001E+18,"It was on the windy side for some today.

Here is a list of sites that saw above 20 mph gusts on this Winds-day.

#CAwx ",0,1
1.37995E+18,"Make sure you send us your #SafePlaceSelfie

although Doppler here has set the bar high! ",0,1
1.43488E+18,"In the north part of Yellowstone National Park is a jumble of rock known as Silver Gate—a deposit that attests to Yellowstone’s violent geology. But it wasn’t formed by a volcanic eruption. This week’s #Yellowstone #CalderaChronicles unscrambles the mess.

 ",0,1
1.43387E+18,"Cascade volcanoes at normal background levels of activity this week:  Small EQs at Rainier, St. Helens, Hood &amp; Newberry. #CVO crews busy in the field. Photo of #CraterLake (OR) visible above a layer of wildfire smoke, viewed from a plane on the trip home. ",0,1
1.43384E+18,New #Kilauea webcam monitors area of Aug 2021 intrusion for visible surface changes. Dark lava flow on left (mid-ground) is 1982 lava flow that spilled from the southern caldera. Webcam deployed with permission from Hawai'i Volcanoes National Park. View at,0,1
1.43357E+18,"Eruption? Intrusion? What's the difference, and what does it mean for #Kilauea #volcano? 

Learn all about it in this week's #HVO #VolcanoWatch!
 ",0,1
1.43348E+18,Reading the rainbow: recent magmatic intrusion into #Kilauea’s south caldera region generated ~7 in (18 cm) of uplift. Surface change calculated from differences observed in 2 #satellite passes (#interferogram) + modeling. Deformation has since leveled off,0,1
1.43323E+18,"#YVO #scientist Mike Poland tells the story behind the color change of Morning Glory Pool &amp; shows you how to recognize seasonal changes in ground deformation #data in this Sept 1, 2021 video update of #volcano and #earthquake activity at #Yellowstone.  ",0,1
1.43315E+18,"#Yellowstone Volcano Observatory monthly update
Sep 1, 2021, 12:50 PM MDT



Summary:
- background activity levels
- 97 located quakes (max M3.1); no swarms (!)
- no changes in deformation style
- no eruptions of Steamboat Geyser (most recent was on July 8) ",0,1
1.43307E+18,"Recent observations of #seismicity, ground deformation in #Kilauea’s south caldera region &amp; SW Rift connector suggest #magma supply to the #intrusion below the surface south of Kīlauea’s summit #caldera has slowed or stopped. Map recaps activity Aug 23-30:  ",0,1
1.43305E+18,"#HVO scientists set up temporary GPS south of #Kilauea’s caldera to measure surface changes from magmatic intrusion. Solar panel is power, tripod + GPS antenna centered over benchmark. Data calculate vertical &amp; horizontal ground motion to supplement data from continuous network. ",0,1
1.43283E+18,"All volcanoes in California have been at normal background levels of activity in the past week.  Like meteorologists, CalVO scientists monitor temperatures at volcanoes to track long-term trends and anomalies! (USGS Photo of Hot Creek, LVC by Fred Murphy). ",0,1
1.43234E+18,"Ever wonder how seismologists determine the location of an earthquake in Yellowstone? It’s not easy, but this week’s #Yellowstone #CalderaChronicles pins it down.

 ",0,1
1.43138E+18,"Cascade #volcanoes at background levels of activity this week:  #CVO field team scouts area at/around #MountBaker (Sherman Crater, Hadley Peak) looking for promising new station locations. Expansion of monitoring network under consideration. ",0,1
1.43133E+18,"At #Kilauea #volcano, #HVO tracks new intrusion (magma injected into rocks underground). Station SDH (top) has tilt toward NW as ground inflates. Bottom panel is hourly histogram of EQs in Kīlauea’s summit region. Both show increase in activity on Aug 23 &amp; slowdown on Aug 25. ",0,1
1.43131E+18,AVO Atka volcanic complex GREEN/NORMAL - Lowered Aviation Color Code and Alert Level to GREEN/NORMAL following return ...,0,1
1.43029E+18,"All volcanoes in California have been at normal background levels of activity in the past week.  A sea arch made of pillow basalt (Point Bonita, CA) preserves part of the Farallon tectonic plate that was formed by undersea eruptions! (USGS photo by J. Ball) ",0,1
1.43021E+18,Interesting overnight activity at #Kilauea. Seismicity &amp; ground deformation indicate a small dike intrusion (#magma) may be occurring 1–2 km (0.6-1.2 mi) beneath the south caldera. #USGS #HVO scientists monitoring closely. View data feeds:,0,1
1.42981E+18,"The ground surface at Yellowstone goes up and down, but what causes this deformation?  As you might imagine, it’s complicated. #Yellowstone #CalderaChronicles tries to sort it all out.

 ",0,1
1.42881E+18,"Cascade Range #volcanoes at normal background levels of activity this week:  Just another day at the office for #CVO scientist Laura Clor, collecting routine gas samples from #fumaroles at Crater Rock (elevation 10,500 ft) on #MountHood. #FieldworkFriday ",0,1
1.42877E+18,"Massive #lava tubes minimize heat loss and efficiently transport lava over great distances. Kīlauea's ‘Ailā‘au #eruption lasted about 60 years and formed the #volcano's largest identified surface flow field. Read more in this week's #HVO #VolcanoWatch.

 ",0,1
1.42836E+18,"With a MultiGAS instrument strapped to their backs, #HVO scientists walk transects on #Kilauea's #caldera floor measuring CO2, SO2, water vapor, &amp; H2S. Result will be a map showing areas where volcanic gases are emitted &amp; their concentrations; tracking hazards over time. ",0,1
1.42799E+18,"Hey teachers/students - now available: Water-level data for #Kilauea's summit water lake 2019–2020,  #Data include date, water lake depth, surface elevation, area, &amp; volume. Combine with #HVO photo/videos for an ideal in-class or remote learning exercise. ",0,1
1.42775E+18,"All volcanoes in California have been at normal background levels of activity in the past week.  In addition to volcano monitoring, CalVO scientists have worked with fire responders to help protect our seismic and GPS networks from this summer's wildfires. ",0,1
1.42727E+18,"Yellowstone is monitored by a variety of tools—some completely hidden from view! #Yellowstone #CalderaChronicles goes deep to explore the hidden world of borehole geophysics!

 ",0,1
1.42629E+18,"Cascade Range #volcanoes at background levels of activity this week:  View from inside helicopter on the way to #MountStHelens to do #fieldwork. North Fork Toutle River slowly eroding 1980 eruption deposits, trees taking hold along the banks. #Changes ",0,1
1.42598E+18,"More people were probably killed in #Kilauea's 1790 #eruption than by any other eruption in what is now the US. Several hundred men, women, and children perished. Field studies help piece together the story. Read more in this week's #HVO #VolcanoWatch  ",0,1
1.42582E+18,#Geophysicist levels survey tripod over a benchmark near Halema‘uma‘u. It's part of an annual #GPS campaign at #Kilauea. Location #data collected &amp; compared to previous years to discern patterns of subtle ground deformation. Survey augments #HVO's permanent network of stations.,0,1
1.42546E+18,"#OneOnOneWednesday: Meet Jackie Giblin (PhD, @ArizonaState) investigating post-caldera magmatic plumbing dynamics of Valles Caldera. Eruptions are a fascinating display of power within Earth; it's imperative to study volcanoes to protect present &amp; future generations from hazards. ",0,1
1.42521E+18,"This week, volcanoes monitored by #CaliforniaVolcanoObservatory are NORMAL/GREEN. Start planning a road trip with insight from field trip guides like this one for #Lassen. Self-directed guides provide background &amp; places where you can stop &amp; see geology.  ",0,1
1.4252E+18,"A boring gray rock? 
Hardly. 
Just take a closer look.

Rocks provide clues about what's going on in the magmatic system &amp; conditions of magma ascent.

Backscatter electron image of tephra erupted from Great Sitkin (AK) May 25, 2021. Image is 8.2 x 7.4 mm across.

@alaska_avo ",0,1
1.42473E+18,"Visitors to Yellowstone ask a lot of questions! So how do park rangers answer when they are asked, “where is the volcano?” #Yellowstone #CalderaChronicles searches for the answer.

 ",0,1
1.42378E+18,"Cascade Range volcanoes in OR and WA are GREEN/NORMAL this week. 

Small earthquakes were located at Mount Rainier, Mount St. Helens, Mount Hood, Three Sisters, and Newberry, consistent with background activity at each volcano. 
#CVO ",0,1
1.42371E+18,"Volcanoes are hot.
You can see them from space. 
Fires, also.

Alerts have been buzzing on USGS volcanolgists' phones warning them about something new and hot on the Island of #Hawaii - a large brush fire on the North slope of #MaunaKea. #VolcanoWatch

 ",0,1
1.42368E+18,"Nice article from @AGU_Eos about Yellowstone's volcanic character featuring interviews with several #Yellowstone Volcano Observatory scientists, including Jamie Farrell (@UUSSquake) and Madison Myers (@MonStER_Lb_). ",0,1
1.42292E+18,"#OneOnOneWednesday: Meet Kate Hewitt (#PhD, #UCDavis) analyzing lead isotopes in #Yellowstone #lavas to understand variations in #magma composition over time and space. A deep #curiosity about what makes volcanoes #erupt &amp; desire to mitigate #volcano hazards drives her #research. ",0,1
1.42263E+18,"All volcanoes in California have been at normal background levels of activity in the past week.  The Bay's own volcanoes can be seen in Moraga Formation rocks, exposed in the Berkeley Hills at the Sibley Regional Volcanic Preserve.  ",0,1
1.42232E+18,"#Yellowstone July update: “doozy” of a month for EQs (7 swarms, 1000+ EQs, largest a M3.6). Existing faults “goosed” by increased pore pressure (from snow melt) &amp; not magma moving (no change in #deformation data). #DYK: Solitary geyser once fed a swimming pool near Old Faithful? ",0,1
1.42228E+18,"#Yellowstone Volc. Obs. Monthly Update
Mon., Aug. 2, 2021, 12:59 PM MDT



July Summary:
- 1008 located quakes (prelim.; some small events still to be analyzed), max=3.6
- no change in deformation
- one eruption of Steamboat Geyser (13 total in 2021)

(1/2) ",0,1
1.4222E+18,"The area between Hebgen Lake and Norris Geyser Basin is the most seismically active area of the Yellowstone region. Today, #Yellowstone #CalderaChronicles investigates how this seismicity might be a relic of the 1959 M7.3 earthquake. 

 ",0,1
1.42121E+18,"Cascade #volcanoes at normal background levels of activity this week:  #CVO field team at #MountStHelens to upgrade station GUAC with #infrasound, a low-frequency (less than 20 Hz) microphone useful for detecting #crater hazards like rockfalls, explosions. ",0,1
1.42117E+18,"#Kilauea2020: #radar aids in hazard assessment &amp; #eruption interpretation. Radar pulses reflect off plume's suspended ash, water droplets, or ice crystals &amp; provides insight into composition &amp; structure. Doppler measures turbulence &amp; speed. #VolcanoWatch  ",0,1
1.42111E+18,"March 2014: landslide swept across valley near Oso (WA) killing 43 people. To keep searchers safe during response, a multi-agency team set up monitoring instruments to track the mass (graphic shows locations). Lessons learned described in this new article:  ",0,1
1.42078E+18,"No surface activity has been observed at #Kilauea's #lavalake since May 23, 2021. The surface is completely covered by a solidified lava crust. #HVO field crews take advantage of the pause in activity to collect #data, always ready for the next  #eruption.  ",0,1
1.42075E+18,"Now available online: #UAS (#drone) footage from 2018 summit collapse of Kīlauea,  Dataset includes video, flight info, take off/landing location, keywords, &amp; more. UAS flights conducted with permission &amp; coordination with Hawai‘i Volcanoes National Park. ",0,1
1.42067E+18,NMI Pagan YELLOW/ADVISORY - Alert status changed from UNASSIGNED to YELLOW based on reports of volcanic unrest from ...,0,1
1.42047E+18,AVO Gareloi GREEN/NORMAL - Change in Alert Level to GREEN due to decrease in seismic activity.,0,1
1.42043E+18,"#Yellowstone Volcano Observatory scientists from @UUSSquake and @MonStER_Lab_ are coauthors on a scientific review of caldera systems in @NatRevEarthEnv: ""No single model for supersized eruptions and their magma bodies"".

Check it out at ! ",0,1
1.42038E+18,"#OneOnOneWednesday: Meet PhD student Jessie Bersson from @ASU. Jessie is working on explosion pits at Valles Caldera (NM). Using high-resolution imagery, remote #mapping, &amp; #fieldwork, she's working on mechanisms that created the pits, which are up to 180 m (~600 ft) in diameter. ",0,1
1.42008E+18,"All volcanoes in California have been at normal background levels of activity in the past week.  Like RPGs (role-playing games), eruption tabletop scenarios let USGS scientists play roles and work with 'DMs' to prepare for future volcano eruption responses! ",0,1
1.41966E+18,"We sometimes think of Yellowstone as an untouched landscape, but humans have been present in the area for over ten thousand years!  Today, #Yellowstone #CalderaChronicles explores the rich history and traditions of Native Americans in Yellowstone.

 ",0,1
1.41873E+18,"As Hawaiian volcanoes erupt &amp; grow, the weight causes the Pacific Plate to flex downward. Stress can lead to deep #earthquakes. Researchers now installing #GPS to improve the scientific understanding of plate bending in the Hawaiian Islands. #VolcanoWatch:  ",0,1
1.41872E+18,"Cascade Range #volcanoes at normal background levels of activity this week:  #CVO #researchers set up temporary #seismometers &amp; #infrasound above Tahoma Creek (Mt Rainier) to test sensors' ability to detect passage of small #debrisflows, should they occur. ",0,1
1.4187E+18,AVO Great Sitkin ORANGE/WATCH - Increase in Aviation Color Code and Alert Level to ORANGE/WATCH based on evidence of ...,0,1
1.41801E+18,AVO Semisopochnoi YELLOW/ADVISORY - Aviation color code and alert level decreaed to YELLOW/ADVISORY due to decline in ...,0,1
1.41785E+18,"#OneOnOneWednesday: Meet Chuck Lewis (PhD, @OregonState) researching #rhyolitic #magmas at #Newberry #volcano. Enjoyed #chemistry as an undergrad &amp; discovered you could explain anything in #geology with chemistry. Crazy &amp; exciting revelation leads him down this new path. ",0,1
